NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CHOLESTEROL BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 65%191273	CHOLESTEROL BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 65%191273	Details ...	25	0.91363704	1.7789862	0.0	3.6653386E-5	5.0E-4	258	tags=56%, list=2%, signal=57%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	Details ...	40	0.86417544	1.7765596	0.0	3.3598935E-5	5.0E-4	922	tags=20%, list=7%, signal=21%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	Details ...	75	0.8039007	1.7728534	0.0	3.1014402E-5	5.0E-4	194	tags=13%, list=1%, signal=13%	
STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0006694	STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0006694	Details ...	57	0.8223846	1.7702188	0.0	2.8799088E-5	5.0E-4	196	tags=21%, list=1%, signal=21%	
SECONDARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902652	SECONDARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902652	Details ...	54	0.8314256	1.769726	0.0	2.687915E-5	5.0E-4	196	tags=24%, list=1%, signal=24%	
CHOLESTEROL BIOSYNTHESIS PATHWAY IN HEPATOCYTES%WIKIPATHWAYS_20240210%WP5329%HOMO SAPIENS	CHOLESTEROL BIOSYNTHESIS PATHWAY IN HEPATOCYTES%WIKIPATHWAYS_20240210%WP5329%HOMO SAPIENS	Details ...	30	0.89547473	1.7682031	0.0	2.5199202E-5	5.0E-4	897	tags=50%, list=6%, signal=53%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	Details ...	77	0.8051385	1.7666903	0.0	2.3716897E-5	5.0E-4	194	tags=13%, list=1%, signal=13%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	Details ...	71	0.79706573	1.764853	0.0	2.239929E-5	5.0E-4	922	tags=14%, list=7%, signal=15%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	Details ...	73	0.79422766	1.7626096	0.0	4.2346495E-5	0.001	194	tags=11%, list=1%, signal=11%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	Details ...	73	0.79422766	1.7620356	0.0	4.022917E-5	0.001	194	tags=11%, list=1%, signal=11%	
ACTIVATION OF GENE EXPRESSION BY SREBF (SREBP)%REACTOME%R-HSA-2426168.5	ACTIVATION OF GENE EXPRESSION BY SREBF (SREBP)%REACTOME%R-HSA-2426168.5		40	0.8650545	1.7599819	0.0	5.761129E-5	0.0015	1164	tags=58%, list=8%, signal=63%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		127	0.7523835	1.7570474	0.0	5.49926E-5	0.0015	405	tags=10%, list=3%, signal=10%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 65%611105	RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 65%611105		100	0.77215904	1.7533098	0.0	7.019036E-5	0.002	194	tags=10%, list=1%, signal=10%	
ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20240210%WP5333%HOMO SAPIENS	ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20240210%WP5333%HOMO SAPIENS		23	0.90964067	1.752713	0.0	6.726576E-5	0.002	897	tags=65%, list=6%, signal=70%	
CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203	CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203		47	0.83441144	1.7495451	0.0	8.057767E-5	0.0025	196	tags=26%, list=1%, signal=26%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		87	0.772598	1.7448863	0.0	1.0816122E-4	0.0035	194	tags=11%, list=1%, signal=12%	
HYPER-IGD SYNDROME%SMPDB%SMP0000509	HYPER-IGD SYNDROME%SMPDB%SMP0000509		21	0.9099517	1.7424179	0.0	1.189771E-4	0.004	897	tags=67%, list=6%, signal=71%	
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5		22	0.9133576	1.7412425	0.0	1.2896635E-4	0.0045	897	tags=68%, list=6%, signal=73%	
PMC3761196__F7	PMC3761196__F7		30	0.88191813	1.7386051	0.0	1.5214925E-4	0.0055	264	tags=37%, list=2%, signal=37%	
CHILD SYNDROME%PATHWHIZ%PW000096	CHILD SYNDROME%PATHWHIZ%PW000096		21	0.9099517	1.7358817	0.0	1.7366867E-4	0.0065	897	tags=67%, list=6%, signal=71%	
DESMOSTEROLOSIS%PATHWHIZ%PW000097	DESMOSTEROLOSIS%PATHWHIZ%PW000097		21	0.9099517	1.7336435	6.3451775E-4	2.0678935E-4	0.008	897	tags=67%, list=6%, signal=71%	
COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.3	COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.3		55	0.8166747	1.7328695	0.0	2.0032718E-4	0.008	194	tags=11%, list=1%, signal=11%	
ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0046165	ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0046165		60	0.8007919	1.7328343	0.0	1.9425666E-4	0.008	1434	tags=33%, list=10%, signal=37%	
CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508	CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508		21	0.9099517	1.7299398	0.0	2.4735488E-4	0.0105	897	tags=67%, list=6%, signal=71%	
CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271	CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271		21	0.9099517	1.7297292	0.0	2.402876E-4	0.0105	897	tags=67%, list=6%, signal=71%	
IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079	IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079		21	0.9099517	1.7289841	0.0	2.3361294E-4	0.0105	897	tags=67%, list=6%, signal=71%	
PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089	PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089		21	0.9099517	1.72845	0.0	2.3802844E-4	0.011	897	tags=67%, list=6%, signal=71%	
STEROL METABOLIC PROCESS%GOBP%GO:0016125	STEROL METABOLIC PROCESS%GOBP%GO:0016125		53	0.8168742	1.7281996	0.0	2.3176454E-4	0.011	897	tags=30%, list=6%, signal=32%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		94	0.7606704	1.7280114	0.0	2.2582187E-4	0.011	194	tags=11%, list=1%, signal=11%	
REGULATION OF CHOLESTEROL BIOSYNTHESIS BY SREBP (SREBF)%REACTOME%R-HSA-1655829.4	REGULATION OF CHOLESTEROL BIOSYNTHESIS BY SREBP (SREBF)%REACTOME%R-HSA-1655829.4		53	0.81172603	1.7276677	0.0	2.301495E-4	0.0115	1164	tags=49%, list=8%, signal=53%	
STEROID BIOSYNTHESIS%PATHWHIZ%PW000050	STEROID BIOSYNTHESIS%PATHWHIZ%PW000050		21	0.9099517	1.7270534	0.0	2.245361E-4	0.0115	897	tags=67%, list=6%, signal=71%	
ROSUVASTATIN ACTION PATHWAY%SMPDB%SMP0000092	ROSUVASTATIN ACTION PATHWAY%SMPDB%SMP0000092		21	0.9099517	1.7268981	0.0	2.1919E-4	0.0115	897	tags=67%, list=6%, signal=71%	
LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099	LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099		21	0.9099517	1.7260456	0.0	2.1409258E-4	0.0115	897	tags=67%, list=6%, signal=71%	
ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131	ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131		21	0.9099517	1.7235779	0.0	2.3657775E-4	0.013	897	tags=67%, list=6%, signal=71%	
ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270	ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270		21	0.9099517	1.7226768	0.0	2.3132046E-4	0.013	897	tags=67%, list=6%, signal=71%	
HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221	HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221		21	0.9099517	1.7215527	0.0	2.2629176E-4	0.013	897	tags=67%, list=6%, signal=71%	
SIMVASTATIN ACTION PATHWAY%PATHWHIZ%PW000127	SIMVASTATIN ACTION PATHWAY%PATHWHIZ%PW000127		21	0.9099517	1.7207944	0.0	2.3000792E-4	0.0135	897	tags=67%, list=6%, signal=71%	
SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095	SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095		21	0.9099517	1.720705	0.0	2.2521609E-4	0.0135	897	tags=67%, list=6%, signal=71%	
ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901617	ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901617		89	0.75938743	1.7201449	0.0	2.2878699E-4	0.014	1434	tags=25%, list=10%, signal=27%	
FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274	FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274		21	0.9099517	1.7197108	0.0	2.3218601E-4	0.0145	897	tags=67%, list=6%, signal=71%	
WOLMAN DISEASE%PATHWHIZ%PW000487	WOLMAN DISEASE%PATHWHIZ%PW000487		21	0.9099517	1.7189063	0.0	2.3553266E-4	0.015	897	tags=67%, list=6%, signal=71%	
CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388	CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388		21	0.9099517	1.718787	0.0	2.3100319E-4	0.015	897	tags=67%, list=6%, signal=71%	
STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126		27	0.88270134	1.7168814	0.0	2.494453E-4	0.0165	196	tags=44%, list=1%, signal=45%	
RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272	RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272		21	0.9099517	1.7168491	0.0	2.4482593E-4	0.0165	897	tags=67%, list=6%, signal=71%	
SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653	SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653		24	0.88765603	1.7158011	0.0	2.4037455E-4	0.0165	897	tags=58%, list=6%, signal=62%	
PMC2547860__F6	PMC2547860__F6		21	0.906914	1.7148123	0.0	2.7179267E-4	0.019	264	tags=38%, list=2%, signal=39%	
ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137	ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137		21	0.9099517	1.7130592	0.0	3.2326646E-4	0.0225	897	tags=67%, list=6%, signal=71%	
ISOPRENOID BIOSYNTHETIC PROCESS%GOBP%GO:0008299	ISOPRENOID BIOSYNTHETIC PROCESS%GOBP%GO:0008299		15	0.9444849	1.7127831	0.0	3.2456664E-4	0.023	23	tags=33%, list=0%, signal=33%	
LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099	LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099		21	0.9099517	1.7112031	0.0	3.733854E-4	0.027	897	tags=67%, list=6%, signal=71%	
MEVALONIC ACIDURIA%SMPDB%SMP0000510	MEVALONIC ACIDURIA%SMPDB%SMP0000510		21	0.9099517	1.7109075	0.0	3.738714E-4	0.0275	897	tags=67%, list=6%, signal=71%	
PMC9589007__F5	PMC9589007__F5		16	0.930093	1.710788	0.0	3.74306E-4	0.028	258	tags=63%, list=2%, signal=64%	
PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009152	PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009152		134	0.72546077	1.7105612	0.0	3.7473266E-4	0.0285	1123	tags=16%, list=8%, signal=17%	
PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273	PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273		21	0.9099517	1.7067827	0.0	4.388999E-4	0.034	897	tags=67%, list=6%, signal=71%	
CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695	CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695		24	0.88765603	1.7065092	0.0	4.383259E-4	0.0345	897	tags=58%, list=6%, signal=62%	
PMC7287266__F1	PMC7287266__F1		18	0.9149647	1.701359	0.0	5.672864E-4	0.0455	258	tags=44%, list=2%, signal=45%	
CHOLESTEROL SYNTHESIS DISORDERS%WIKIPATHWAYS_20240210%WP5193%HOMO SAPIENS	CHOLESTEROL SYNTHESIS DISORDERS%WIKIPATHWAYS_20240210%WP5193%HOMO SAPIENS		15	0.9356991	1.69989	0.0	6.011464E-4	0.0485	196	tags=67%, list=1%, signal=68%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		78	0.7646781	1.6956141	0.0	7.2383136E-4	0.0585	194	tags=10%, list=1%, signal=10%	
ISOPRENOID METABOLIC PROCESS%GOBP%GO:0006720	ISOPRENOID METABOLIC PROCESS%GOBP%GO:0006720		55	0.7966109	1.6955342	0.0	7.1318675E-4	0.0585	1040	tags=18%, list=7%, signal=20%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		141	0.7211332	1.690952	0.0	9.1769034E-4	0.0765	922	tags=11%, list=7%, signal=12%	
PMC8137523__F1	PMC8137523__F1		16	0.93442845	1.6898242	0.0	9.4455254E-4	0.08	249	tags=56%, list=2%, signal=57%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		83	0.74793166	1.6815214	0.0	0.0013997979	0.12	194	tags=10%, list=1%, signal=10%	
PMC4039991__F1	PMC4039991__F1		15	0.92909706	1.6814089	0.0	0.0013970467	0.1215	897	tags=80%, list=6%, signal=85%	
FATTY ACYL-COA BIOSYNTHESIS%REACTOME%R-HSA-75105.9	FATTY ACYL-COA BIOSYNTHESIS%REACTOME%R-HSA-75105.9		28	0.84392893	1.6782873	0.0	0.001608408	0.1375	717	tags=29%, list=5%, signal=30%	
STEROID METABOLIC PROCESS%GOBP%GO:0008202	STEROID METABOLIC PROCESS%GOBP%GO:0008202		101	0.7362035	1.6719832	0.0	0.0021285405	0.1805	897	tags=16%, list=6%, signal=17%	
ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066	ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066		156	0.70424545	1.6692944	0.0	0.002377861	0.1995	1510	tags=19%, list=11%, signal=21%	
RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009260	RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009260		143	0.7081564	1.6633595	0.0	0.0029426487	0.2395	1123	tags=15%, list=8%, signal=16%	
PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006164	PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006164		156	0.70048636	1.6589485	0.0	0.003555349	0.283	1123	tags=14%, list=8%, signal=15%	
MORPHOGENESIS OF AN EPITHELIAL SHEET%GOBP%GO:0002011	MORPHOGENESIS OF AN EPITHELIAL SHEET%GOBP%GO:0002011		27	0.8556486	1.6555368	0.0	0.0039721485	0.315	870	tags=33%, list=6%, signal=35%	
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME DATABASE ID RELEASE 65%6806667	METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME DATABASE ID RELEASE 65%6806667		21	0.8699337	1.6549721	0.0	0.0040132524	0.3205	1040	tags=43%, list=7%, signal=46%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		162	0.6896425	1.6486874	0.0	0.0050398945	0.39	1144	tags=12%, list=8%, signal=13%	
LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008610	LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008610		377	0.6615229	1.6482571	0.0	0.0050371867	0.394	2458	tags=27%, list=18%, signal=32%	
RIBOSE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0046390	RIBOSE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0046390		148	0.69626427	1.6425438	0.0	0.0061836196	0.47	1123	tags=14%, list=8%, signal=15%	
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257		59	0.75737315	1.6404017	0.0	0.0065970505	0.4955	194	tags=8%, list=1%, signal=9%	
PMC7772566__F6	PMC7772566__F6		33	0.81273353	1.6377559	0.0	0.0072540315	0.536	258	tags=24%, list=2%, signal=25%	
PMC5567140__F4	PMC5567140__F4		19	0.8789659	1.6353343	6.3451775E-4	0.007890572	0.569	717	tags=68%, list=5%, signal=72%	
RHOV GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013424	RHOV GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013424		35	0.80052435	1.6351424	0.0	0.007840724	0.5705	1358	tags=51%, list=10%, signal=57%	
PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0018105	PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0018105		82	0.7243471	1.632314	0.0	0.008713914	0.6175	1554	tags=35%, list=11%, signal=40%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 65%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 65%1428517		167	0.6803948	1.6291498	0.0	0.009553409	0.6565	267	tags=8%, list=2%, signal=8%	
SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705	SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705		58	0.75359595	1.6288166	5.9382425E-4	0.0095452815	0.6605	1440	tags=26%, list=10%, signal=29%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		59	0.75737315	1.6285539	0.0	0.009519449	0.662	194	tags=8%, list=1%, signal=9%	
ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637	ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637		61	0.75331676	1.626224	0.0	0.010124228	0.686	1564	tags=31%, list=11%, signal=35%	
PMC3894150__F1	PMC3894150__F1		21	0.85348606	1.6241719	0.0	0.010641772	0.704	717	tags=33%, list=5%, signal=35%	
THIOESTER METABOLIC PROCESS%GOBP%GO:0035383	THIOESTER METABOLIC PROCESS%GOBP%GO:0035383		61	0.75331676	1.6230049	0.0	0.010898536	0.716	1564	tags=31%, list=11%, signal=35%	
RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875	RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875		78	0.7277534	1.620479	0.0	0.011836509	0.75	1564	tags=27%, list=11%, signal=30%	
PURINE NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034032	PURINE NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034032		78	0.7277534	1.6177096	0.0	0.012741839	0.786	1564	tags=27%, list=11%, signal=30%	
HALLMARK_MITOTIC_SPINDLE%MSIGDBHALLMARK%HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE%MSIGDBHALLMARK%HALLMARK_MITOTIC_SPINDLE		142	0.68626845	1.61699	0.0	0.012964085	0.7955	2062	tags=43%, list=15%, signal=50%	
PMC3598339__F2	PMC3598339__F2		15	0.88933563	1.6127547	6.309148E-4	0.01477303	0.8375	249	tags=33%, list=2%, signal=34%	
NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033865	NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033865		78	0.7277534	1.6120787	0.0	0.014900301	0.842	1564	tags=27%, list=11%, signal=30%	
RAC1 GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013149	RAC1 GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013149		153	0.675801	1.6097912	5.4347824E-4	0.015823308	0.8605	2323	tags=39%, list=17%, signal=47%	
RHOC GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013106	RHOC GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013106		71	0.7209532	1.604602	0.0	0.01851923	0.903	1726	tags=42%, list=12%, signal=48%	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0010804	NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0010804		15	0.8777279	1.5974665	6.317119E-4	0.022540089	0.944	508	tags=27%, list=4%, signal=28%	
REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051960	REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051960		176	0.6647398	1.5946324	0.0	0.024390696	0.951	2191	tags=28%, list=16%, signal=33%	
RETINOID METABOLISM AND TRANSPORT%REACTOME%R-HSA-975634.4	RETINOID METABOLISM AND TRANSPORT%REACTOME%R-HSA-975634.4		17	0.87175316	1.594221	0.0	0.024430446	0.9525	1510	tags=53%, list=11%, signal=59%	
RHOA GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%8980692	RHOA GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%8980692		131	0.6779111	1.5933058	0.0	0.024839079	0.9555	2014	tags=35%, list=14%, signal=41%	
EPIBOLY%GOBP%GO:0090504	EPIBOLY%GOBP%GO:0090504		21	0.8528465	1.5931659	0.0	0.02468271	0.9555	778	tags=29%, list=6%, signal=30%	
PMC6175900__F2	PMC6175900__F2		108	0.69050354	1.5916886	0.0	0.025516575	0.9615	1710	tags=40%, list=12%, signal=45%	
REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 65%9022692	REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 65%9022692		28	0.8115834	1.5912132	0.0012531328	0.025675606	0.9635	1868	tags=64%, list=13%, signal=74%	
